ds;AUD;CAD;CHF;DKK;GBP;ISK;JPY;NZD;SEK;USD;XDR
26.11.1990;4.4512;5.0178;459.6;101.79;11.449;10.68;4.522;3.5591;104.39;5.811;8.38568
27.11.1990;4.4702;5.0085;459.63;101.82;11.459;10.68;4.514;3.5444;104.4;5.813;8.39566
28.11.1990;4.4294;4.949;458.31;101.84;11.431;10.64;4.477;3.5423;104.12;5.76;8.34572
29.11.1990;4.4918;4.99;458.51;101.84;11.43;10.67;4.454;3.5295;104.18;5.807;8.36307
30.11.1990;4.5473;5.0451;458.6;101.84;11.386;10.64;4.415;3.5656;104.4;5.876;8.3837
03.12.1990;4.5504;5.0482;456.7;101.9;11.354;10.69;4.384;3.595;104.33;5.8755;8.371
04.12.1990;4.5784;5.0588;457.66;101.83;11.337;10.67;4.403;3.5834;104.46;5.896;8.39856
05.12.1990;4.4994;5.0348;458.97;101.91;11.339;10.65;4.371;3.5774;104.4;5.851;8.35716
06.12.1990;4.5132;5.0514;458.87;101.82;11.333;10.65;4.377;3.5163;104.32;5.869;8.38387
07.12.1990;4.5003;5.0076;459.92;101.96;11.321;10.65;4.419;3.5071;104.21;5.818;8.35878
10.12.1990;4.4177;4.98;459.31;101.95;11.266;10.61;4.415;3.4894;103.95;5.762;8.3186
11.12.1990;4.4332;4.9945;460.19;102.02;11.253;10.62;4.381;3.4843;104.03;5.78;8.32777
12.12.1990;4.4412;4.9967;459.84;102.1;11.265;10.62;4.402;3.4816;104.12;5.794;8.3462
13.12.1990;4.4041;4.9924;458.87;101.99;11.298;10.63;4.401;3.4657;104.08;5.791;8.33898
14.12.1990;4.4539;5.0085;458.22;101.97;11.302;10.64;4.397;3.479;104.16;5.807;8.34164
17.12.1990;4.4679;5.0444;457.87;101.8;11.275;10.64;4.38;3.4468;104.13;5.831;8.34649
18.12.1990;4.5062;5.0526;458.57;101.73;11.29;10.66;4.39;3.4296;104.27;5.8445;8.36599
19.12.1990;4.4882;5.0309;458.85;101.69;11.252;10.62;4.339;3.4387;104.06;5.81;8.32515
20.12.1990;4.5201;5.0341;457.32;101.68;11.248;10.66;4.345;3.4545;104.1;5.84;8.33613
21.12.1990;4.5848;5.1237;456.81;101.66;11.282;10.68;4.386;3.5138;104.44;5.935;8.40034
24.12.1990;4.6468;5.1762;458;101.87;11.298;10.71;4.425;3.5336;104.85;6;8.41812
25.12.1990;;;;;;;;3.5336;;;
26.12.1990;;;;;;;;3.5336;;;
27.12.1990;4.599;5.1585;459.48;101.77;11.304;10.71;4.397;3.5189;104.56;5.992;8.4125
28.12.1990;4.5914;5.1332;459.92;101.71;11.306;10.67;4.386;3.4732;104.59;5.955;8.41632
31.12.1990;4.5547;5.0937;460.74;101.85;11.335;10.67;4.345;3.4609;105.05;5.9075;8.40436
01.01.1991;;;;;;;;3.4609;;;
02.01.1991;4.5294;5.0497;463.71;101.77;11.351;10.61;4.346;3.4793;104.43;5.852;8.34413
03.01.1991;4.5484;5.0626;462.2;101.8;11.373;10.65;4.387;3.4707;104.36;5.846;8.35949
04.01.1991;4.5571;5.0801;462.78;101.83;11.389;10.67;4.384;3.4744;104.42;5.85;8.36193
07.01.1991;4.6381;5.1686;462.02;101.72;11.393;10.72;4.368;3.547;104.72;5.973;8.40867
08.01.1991;4.6812;5.2211;465.76;101.63;11.458;10.72;4.406;3.5611;105.07;6.013;8.46191
09.01.1991;4.6579;5.2296;465.14;101.6;11.446;10.69;4.414;3.5139;105.15;6.018;8.50367
10.01.1991;4.6179;5.179;466.04;101.67;11.412;10.72;4.407;3.5365;104.82;5.97;8.43328
11.01.1991;4.6201;5.185;464.77;101.68;11.416;10.72;4.448;3.571;105;5.977;8.4394
14.01.1991;4.6937;5.2419;469.92;101.49;11.451;10.72;4.47;3.5777;105.3;6.037;8.48657
15.01.1991;4.6882;5.2512;468.7;101.43;11.477;10.74;4.441;3.5831;105.24;6.022;8.47693
16.01.1991;4.6966;5.2531;468.27;101.36;11.492;10.74;4.416;3.5952;105.02;6.029;8.4743
17.01.1991;4.6392;5.1577;464.61;101.52;11.432;10.7;4.43;3.5197;104.82;5.94;8.42619
18.01.1991;4.6256;5.1293;464.77;101.55;11.422;10.73;4.433;3.5167;104.89;5.9305;8.42493
21.01.1991;4.5809;5.0738;466.35;101.61;11.422;10.64;4.426;3.4891;104.67;5.869;8.38316
22.01.1991;4.5595;5.0311;464.81;101.65;11.382;10.66;4.432;3.4837;104.53;5.823;8.36561
23.01.1991;4.6008;5.0746;464.56;101.63;11.399;10.69;4.427;3.4956;104.84;5.872;8.39602
24.01.1991;4.5263;5.0314;463.9;101.59;11.383;10.65;4.411;3.4561;104.5;5.814;8.35007
25.01.1991;4.5221;5.0133;463.93;101.66;11.41;10.65;4.411;3.4769;104.67;5.82;8.35799
28.01.1991;4.5516;5.009;461.68;101.59;11.423;10.65;4.398;3.4893;104.65;5.817;8.34582
29.01.1991;4.5488;5.01;461.83;101.65;11.428;10.68;4.423;3.4854;104.56;5.802;8.34734
30.01.1991;4.5812;5.0324;461.45;101.71;11.453;10.67;4.43;3.5306;104.83;5.836;8.36701
31.01.1991;4.5588;5.0139;460.52;101.64;11.423;10.66;4.442;3.47;104.82;5.822;8.35317
01.02.1991;4.5249;4.9806;459.71;101.62;11.382;10.65;4.396;3.4611;104.65;5.79;8.32579
04.02.1991;4.4881;4.9591;458.05;101.68;11.346;10.6;4.366;3.4383;104.47;5.743;8.30007
05.02.1991;4.4483;4.9437;458.28;101.64;11.371;10.6;4.4;3.442;104.48;5.7285;8.29338
06.02.1991;4.4375;4.9225;459.31;101.68;11.373;10.58;4.425;3.4293;104.29;5.7;8.28541
07.02.1991;4.4436;4.919;460.73;101.64;11.344;10.62;4.426;3.4348;104.18;5.686;8.26835
08.02.1991;4.4583;4.9358;459.25;101.71;11.355;10.63;4.451;3.4364;104.33;5.716;8.30666
11.02.1991;4.4415;4.9231;458.85;101.7;11.355;10.61;4.475;3.423;104.29;5.698;8.29771
12.02.1991;4.4537;4.9399;457.38;101.66;11.335;10.64;4.443;3.4344;104.17;5.699;8.29358
13.02.1991;4.4965;4.9511;457.21;101.8;11.348;10.62;4.435;3.4502;104.22;5.706;8.28625
14.02.1991;4.5149;4.972;457.29;101.74;11.358;10.62;4.433;3.4725;104.37;5.733;8.30505
15.02.1991;4.5289;4.9853;456.74;101.74;11.374;10.64;4.426;3.4881;104.47;5.7435;8.35928
18.02.1991;4.5617;5.0143;455.75;101.7;11.377;10.66;4.446;3.51;104.53;5.7815;8.35928
19.02.1991;4.5984;5.05;456.03;101.7;11.385;10.67;4.442;3.5217;104.65;5.828;8.32548
20.02.1991;4.5838;5.0481;457.36;101.7;11.382;10.68;4.438;3.5061;104.73;5.8205;8.34922
21.02.1991;4.5973;5.0622;457.51;101.76;11.408;10.64;4.445;3.4874;104.76;5.834;8.38095
22.02.1991;4.559;5.0608;457.51;101.71;11.413;10.68;4.445;3.4704;104.77;5.815;8.35057
25.02.1991;4.6243;5.1197;456.46;101.62;11.434;10.7;4.458;3.5407;105.07;5.902;8.40131
26.02.1991;4.6403;5.1327;456.05;101.72;11.435;10.72;4.456;3.5807;105.1;5.915;8.39368
27.02.1991;4.669;5.1814;455.06;101.81;11.435;10.72;4.492;3.5736;105.34;5.959;8.45803
28.02.1991;4.6636;5.1633;452.48;101.83;11.416;10.73;4.497;3.5683;105.19;5.941;8.43937
01.03.1991;4.708;5.2237;451.32;101.85;11.423;10.78;4.471;3.5918;105.32;6.005;8.47047
04.03.1991;4.6807;5.2128;451;101.78;11.42;10.75;4.452;3.5914;105.43;6.024;8.48155
05.03.1991;4.6166;5.1604;449.28;101.62;11.381;10.7;4.424;3.5783;105.06;5.961;8.42343
06.03.1991;4.6401;5.2104;448.79;101.69;11.402;10.72;4.426;3.5926;105.46;6.034;8.47155
07.03.1991;4.6187;5.1925;448.64;101.76;11.397;10.72;4.435;3.5747;105.34;6.014;8.45526
08.03.1991;4.6607;5.23;449.44;101.7;11.418;10.74;4.465;3.6348;105.58;6.0645;8.49218
11.03.1991;4.7101;5.2948;447.66;101.62;11.428;10.75;4.463;3.6551;105.74;6.141;8.55097
12.03.1991;4.7182;5.3041;450.31;101.82;11.429;10.8;4.504;3.6617;105.94;6.1355;8.56927
13.03.1991;4.6978;5.3273;450.22;101.81;11.422;10.82;4.502;3.6862;105.9;6.141;8.55447
14.03.1991;4.7341;5.335;452.02;101.85;11.444;10.83;4.539;3.6761;106.02;6.152;8.5741
15.03.1991;4.7887;5.3776;451.49;101.79;11.467;10.83;4.549;3.6993;106.17;6.199;8.61487
18.03.1991;4.8164;5.4226;450.84;101.73;11.42;10.87;4.55;3.7698;106.5;6.2715;8.62557
19.03.1991;4.8888;5.5004;452.85;101.8;11.4;10.86;4.613;3.8419;106.73;6.353;8.73862
20.03.1991;4.9439;5.5649;452.75;101.72;11.434;10.94;4.646;3.835;107.01;6.429;8.7356
21.03.1991;4.8951;5.4919;452.63;101.8;11.44;10.85;4.613;3.8018;106.76;6.349;8.69369
22.03.1991;4.9273;5.5005;453.56;101.63;11.475;10.92;4.659;3.8216;106.9;6.37;8.70836
25.03.1991;5.0116;5.6086;455.3;101.81;11.475;10.99;4.705;3.8314;107.34;6.496;8.82098
26.03.1991;5.0717;5.6735;457.97;101.67;11.486;10.99;4.731;3.8686;107.63;6.578;8.87866
27.03.1991;5.0681;5.6484;456.59;101.47;11.532;10.98;4.725;3.9062;107.48;6.548;8.85211
28.03.1991;;;;;;;;3.9037;;;
29.03.1991;;;;;;;;3.9037;;;
01.04.1991;;;;;;;;3.9037;;;
02.04.1991;5.0903;5.6767;456.9;101.51;11.565;10.99;4.7218;3.8749;107.73;6.568;8.85839
03.04.1991;5.0923;5.663;460.68;101.74;11.605;11;4.7525;3.8746;107.84;6.537;8.8881
04.04.1991;5.1249;5.6647;459.78;101.58;11.573;11;4.7624;3.8676;107.77;6.545;8.88588
05.04.1991;5.0866;5.6141;461.29;101.41;11.58;10.98;4.7695;3.8638;107.6;6.488;8.85281
08.04.1991;5.1668;5.7007;460.83;101.53;11.604;11.03;4.8114;3.8868;108.08;6.582;8.91703
09.04.1991;5.1448;5.6735;458.25;101.62;11.642;10.98;4.775;3.868;107.92;6.537;8.88633
10.04.1991;5.119;5.6418;459.5;101.44;11.605;11;4.8047;3.8346;107.68;6.496;8.86386
11.04.1991;5.1268;5.6858;458.5;101.44;11.61;11.04;4.7919;3.8526;107.93;6.552;8.90948
12.04.1991;5.0897;5.655;459.85;101.47;11.627;11.02;4.7882;3.8319;107.78;6.5;8.8673
15.04.1991;5.0953;5.6759;459.36;101.5;11.657;11.04;4.8308;3.8219;107.94;6.524;8.896
16.04.1991;5.0433;5.6367;457.89;101.65;11.61;11;4.7997;3.8393;107.79;6.47;8.85115
17.04.1991;5.0534;5.648;456.71;101.57;11.585;11;4.7898;3.8264;107.76;6.483;8.84735
18.04.1991;5.0782;5.6802;455.78;101.71;11.602;11;4.7692;3.8566;107.86;6.529;8.87187
19.04.1991;5.1619;5.7858;457.87;101.65;11.636;11.08;4.8426;3.9483;108.51;6.678;8.99306
22.04.1991;5.2242;5.8604;460.94;101.7;11.622;11.11;4.895;3.9832;108.96;6.7805;9.05448
23.04.1991;5.3123;5.9232;463.44;101.69;11.602;11.15;4.9405;4.0073;109.28;6.846;9.12599
24.04.1991;5.2221;5.849;464.19;101.82;11.535;11.11;4.9033;3.928;108.91;6.747;9.03835
25.04.1991;5.2821;5.8973;461.66;101.78;11.465;11.11;4.9248;3.9901;109.01;6.798;9.06024
26.04.1991;5.2995;5.9057;462.13;101.77;11.498;11.13;4.9305;3.9892;109.06;6.803;9.0752
29.04.1991;5.3665;5.9831;462.81;101.88;11.558;11.2;4.9761;4.0439;109.63;6.889;9.14026
30.04.1991;5.2745;5.8547;460.15;101.92;11.519;11.08;4.9151;3.9918;109.11;6.745;9.04376
01.05.1991;;;;;;;;3.8733;;;
02.05.1991;5.1971;5.8088;460.21;101.96;11.489;11.1;4.852;3.9405;108.84;6.6845;8.97367
03.05.1991;5.1864;5.8041;461.42;101.92;11.524;11.07;4.8461;3.9685;108.81;6.679;8.97985
06.05.1991;5.2531;5.8781;461.27;101.87;11.541;11.11;4.8951;3.9685;109.16;6.765;9.04393
07.05.1991;5.2437;5.8392;460.02;101.87;11.531;11.08;4.8579;3.9607;108.96;6.714;8.99924
08.05.1991;5.2668;5.8458;459.89;101.81;11.566;11.14;4.8648;3.9551;108.95;6.722;9.01017
09.05.1991;;;;;;;;3.9986;;;
10.05.1991;5.2774;5.51;459.76;101.83;11.557;11.08;4.8527;3.983;109.02;6.7355;9.01015
13.05.1991;5.2247;5.8351;460.58;101.88;11.563;11.07;4.8182;3.9513;108.85;6.707;8.98611
14.05.1991;5.1818;5.7841;462.38;101.85;11.532;11.05;4.8006;3.9172;108.56;6.656;8.9426
15.05.1991;5.1743;5.7415;461.33;101.8;11.502;11.03;4.7897;3.883;108.28;6.604;8.9156
16.05.1991;5.1807;5.7484;460.3;101.89;11.527;11.04;4.7984;3.8844;108.41;6.608;8.9253
17.05.1991;;;;;;;;3.9427;;;
20.05.1991;;;;;;;;3.9543;;;
21.05.1991;5.2003;5.8311;460.43;102.13;11.573;11.03;4.8599;3.9252;108.66;6.697;9.00747
22.05.1991;5.1443;5.8038;459.55;101.75;11.576;11.12;4.8512;3.9245;108.53;6.668;8.97146
23.05.1991;5.0531;5.8376;459.25;101.74;11.564;11.06;4.8629;3.9152;108.56;6.706;8.99301
24.05.1991;5.0616;5.7942;458.68;101.83;11.593;11.08;4.8331;3.8632;108.79;6.66;8.96489
27.05.1991;5.0312;5.7693;457.66;101.67;11.515;11.04;4.7902;3.8632;108.72;6.62;
28.05.1991;5.0577;5.8166;458.54;101.82;11.543;11.05;4.8328;3.8834;108.81;6.6635;8.9696
29.05.1991;5.0358;5.7679;457.32;101.79;11.528;11.02;4.8123;3.8538;108.82;6.613;8.93595
30.05.1991;5.0549;5.8249;457.46;101.65;11.501;11.07;4.8443;3.8872;108.8;6.673;8.97765
31.05.1991;5.1072;5.8827;458.17;101.57;11.502;11.09;4.8731;3.9177;108.84;6.72;9.01044
03.06.1991;5.1544;5.9511;456.98;101.46;11.545;11.14;4.9127;3.9701;108.79;6.809;9.06714
04.06.1991;5.1641;5.9614;456.27;101.45;11.545;11.12;4.9032;3.9704;108.72;6.813;9.07253
05.06.1991;5.1772;5.9547;456.25;101.42;11.548;11.11;4.8984;3.9774;108.51;6.821;9.07909
06.06.1991;5.1354;5.954;455.73;101.5;11.527;11.13;4.9001;3.9517;108.51;6.8245;9.08628
07.06.1991;5.1504;5.9792;454.95;101.62;11.523;11.13;4.9114;3.9986;108.5;6.849;9.09999
10.06.1991;5.19;6.0073;456.51;101.55;11.539;11.14;4.8863;3.9764;108.6;6.897;9.11383
11.06.1991;5.21;6.0188;456.52;101.44;11.496;11.14;4.8769;3.978;108.58;6.896;9.10886
12.06.1991;5.2319;6.0587;456.25;101.42;11.482;11.14;4.9029;3.9754;108.59;6.925;9.13144
13.06.1991;5.2876;6.1306;455.83;101.33;11.484;11.19;4.9579;4.0169;108.52;7.013;9.19671
14.06.1991;5.3243;6.1651;456.45;101.37;11.468;11.19;4.9901;4.0159;108.29;7.043;9.24197
17.06.1991;5.3465;6.1656;455.92;101.46;11.45;11.19;4.9897;4.0624;108.21;7.044;9.24391
18.06.1991;5.4176;6.219;454.49;101.49;11.412;11.22;5.0205;4.0425;108.34;7.096;9.27291
19.06.1991;5.4082;6.2048;455.36;101.61;11.446;11.22;5.0395;4.0478;108.43;7.088;9.27961
20.06.1991;5.3234;6.0961;456.33;101.5;11.461;11.16;5.0238;4.0118;108.22;6.963;9.19812
21.06.1991;5.3764;6.16;456.07;101.41;11.459;11.18;5.0663;4.0533;108.04;7.028;9.25011
24.06.1991;5.3877;6.1684;453.13;101.28;11.445;11.18;5.0588;4.0462;107.96;7.052;9.26795
25.06.1991;5.3571;6.1253;452.94;101.13;11.428;11.19;5.0439;4.0203;107.9;6.998;9.2214
26.06.1991;5.362;6.1276;451.24;101.03;11.406;11.16;5.0495;4.0131;107.84;6.991;9.21127
27.06.1991;5.3722;6.119;451.5;100.9;11.415;11.16;5.0466;4.0347;107.86;6.986;9.21314
28.06.1991;5.4248;6.1957;452.93;101.12;11.462;11.22;5.1123;4.0589;108.06;7.068;9.29103
01.07.1991;5.4025;6.1855;454.52;101.03;11.467;11.2;5.1146;4.0148;108.01;7.053;9.28069
02.07.1991;5.4382;6.2339;454.62;100.94;11.458;11.23;5.1327;4.0539;107.99;7.118;9.31461
03.07.1991;5.455;6.2527;451.73;100.96;11.44;11.24;5.1267;4.0429;107.89;7.14;9.33305
04.07.1991;5.4596;6.2679;452.12;101.03;11.477;11.25;5.1391;4.057;107.92;7.151;9.34686
05.07.1991;5.4941;6.2741;452.29;100.97;11.5;11.26;5.1745;4.0542;107.91;7.177;9.37905
08.07.1991;5.4239;6.1901;452.72;100.96;11.528;11.22;5.1017;4.0283;107.92;7.076;9.29687
09.07.1991;5.4184;6.1777;452.36;100.9;11.509;11.21;5.1086;4.0136;107.91;7.078;9.29285
10.07.1991;5.4484;6.1925;450.67;100.91;11.498;11.22;5.1284;3.9903;107.93;7.108;9.31802
11.07.1991;5.4241;6.1548;449.93;100.81;11.481;11.22;5.1098;4.0187;107.83;7.072;9.28886
12.07.1991;5.4656;6.1863;449.67;100.89;11.488;11.21;5.1282;3.9509;107.88;7.1025;9.315
15.07.1991;5.4052;6.1088;449.77;100.9;11.5;11.2;5.098;3.9567;107.81;6.997;9.24206
16.07.1991;5.4242;6.1069;450.24;100.89;11.541;11.21;5.1092;3.9404;107.82;6.9945;9.25023
17.07.1991;5.438;6.1038;448.57;100.89;11.53;11.19;5.1061;3.9814;107.81;7.003;9.24907
18.07.1991;5.3465;6.0038;449.41;100.89;11.531;11.14;5.0582;3.9021;107.76;6.912;9.18764
19.07.1991;5.3406;5.9373;450.43;100.88;11.532;11.15;5.011;3.8782;107.78;6.86;9.13587
22.07.1991;5.3398;5.9262;450.95;100.85;11.511;11.16;5.0139;3.8729;107.76;6.859;9.13955
23.07.1991;5.3241;5.9538;449.43;100.81;11.529;11.12;5.0113;3.8785;107.66;6.883;9.15239
24.07.1991;5.2805;5.9012;449.32;100.92;11.494;11.09;4.9635;3.8401;107.79;6.805;9.07481
25.07.1991;5.2707;5.9132;447.85;100.95;11.48;11.12;4.9574;3.8833;107.82;6.814;9.0847
26.07.1991;5.296;5.9436;447.24;100.87;11.462;11.1;4.9266;3.8575;107.64;6.816;9.0813
29.07.1991;5.3155;5.9606;447.48;100.91;11.483;11.1;4.9537;3.8844;107.74;6.841;9.12405
30.07.1991;5.3096;5.9248;447.77;100.95;11.483;11.1;4.9491;3.9046;107.73;6.8075;9.08352
31.07.1991;5.3069;5.9234;447.85;100.89;11.493;11.11;4.9571;3.8967;107.77;6.821;9.09921
01.08.1991;5.3009;5.9309;447.46;100.87;11.492;11.11;4.9669;3.888;107.71;6.818;9.09998
02.08.1991;5.3624;5.9894;447.39;100.86;11.48;11.15;4.9996;3.9161;107.64;6.888;9.14692
05.08.1991;5.2902;5.8974;448.93;100.9;11.487;11.15;4.9471;3.8779;107.63;6.7825;9.07424
06.08.1991;5.2196;5.8154;448.71;100.82;11.478;11.02;4.8966;3.858;107.62;6.679;8.99715
07.08.1991;5.2528;5.8478;447.56;100.99;11.456;11.06;4.9203;3.8599;107.63;6.7;9.01673
08.08.1991;5.2216;5.8203;446.8;100.95;11.443;11.05;4.9178;3.8428;107.54;6.6685;8.99701
09.08.1991;5.2621;5.8564;446.53;100.93;11.451;11.07;4.9335;3.8425;107.56;6.716;9.02852
12.08.1991;5.2926;5.8944;446.69;101.07;11.458;11.08;4.9542;3.8674;107.63;6.755;9.06278
13.08.1991;5.2889;5.8967;447.47;101.12;11.452;11.08;4.9465;3.8843;107.61;6.7545;9.05954
14.08.1991;5.3112;5.9342;447.49;101.09;11.474;11.1;4.974;3.8922;107.64;6.792;9.08152
15.08.1991;5.375;5.9584;446.05;101.04;11.465;11.1;4.9851;3.8712;107.67;6.808;9.09889
16.08.1991;5.3137;5.9747;446.2;101.21;11.441;11.11;4.9955;3.9208;107.59;6.8345;9.11312
19.08.1991;5.4923;6.1783;453.67;101.16;11.499;11.22;5.1272;4.0314;107.57;7.073;9.28692
20.08.1991;5.517;6.1881;454.72;101.12;11.539;11.23;5.1356;4.0319;107.48;7.064;9.32547
21.08.1991;5.4658;6.1096;451.67;101.15;11.506;11.18;5.0845;3.9608;107.52;6.976;9.24006
22.08.1991;5.3557;5.9496;447.99;101.26;11.472;11.08;4.9853;3.8974;107.59;6.805;9.09284
23.08.1991;5.3384;5.9457;447.61;101.31;11.466;11.1;4.9693;3.9295;107.69;6.792;9.10277
26.08.1991;5.3761;5.9768;448.44;101.35;11.471;11.12;4.9916;3.9295;107.72;6.84;9.12839
27.08.1991;5.3595;5.9849;448.26;101.27;11.478;11.13;4.9825;3.9233;107.74;6.836;9.11355
28.08.1991;5.3839;6.0094;449.3;101.23;11.502;11.14;5.0055;3.9052;107.75;6.8585;9.13648
29.08.1991;5.3136;5.9418;447.24;101.18;11.472;11.09;4.959;3.8871;107.65;6.769;9.05956
30.08.1991;5.3429;5.9593;447.38;101.23;11.485;11.13;4.974;3.9002;107.68;6.802;9.09414
02.09.1991;5.3476;5.9727;445.97;101.27;11.489;11.11;4.9829;3.9206;107.65;6.8166;9.10561
03.09.1991;5.2835;5.9626;445.3;101.27;11.495;11.11;4.9808;3.8985;107.66;6.7998;9.09779
04.09.1991;5.3207;5.9379;445.78;101.2;11.496;11.11;4.9885;3.9068;107.61;6.7781;9.08211
05.09.1991;5.3433;5.9592;445.21;101.17;11.511;11.13;5.0135;3.9371;107.63;6.7983;9.10795
06.09.1991;5.3398;5.952;444.32;101.26;11.5;11.11;4.9888;3.9578;107.63;6.7847;9.08655
09.09.1991;5.2751;5.8602;445.31;101.23;11.508;11.08;4.9393;3.8803;107.65;6.673;9.01055
10.09.1991;5.2177;5.808;445.9;101.28;11.481;11.02;4.907;3.8684;107.6;6.6171;8.96491
11.09.1991;5.2441;5.8264;447.82;101.34;11.464;11.05;4.9218;3.8576;107.57;6.638;8.98214
12.09.1991;5.2621;5.8205;446.51;101.36;11.451;11.04;4.9169;3.8712;107.54;6.615;8.96676
13.09.1991;5.2746;5.8269;447.45;101.46;11.462;11.04;4.9437;3.8573;107.7;6.6223;8.98428
16.09.1991;5.2896;5.8276;448.12;101.47;11.445;11.04;4.9306;3.8661;107.7;6.612;8.97546
17.09.1991;5.2426;5.765;449.18;101.57;11.418;11.01;4.8983;3.8578;107.62;6.549;8.92995
18.09.1991;5.2712;5.7949;448.25;101.49;11.435;11.04;4.9049;3.8711;107.61;6.5848;8.94525
19.09.1991;5.2558;5.805;447.67;101.32;11.406;11.02;4.9049;3.8667;107.39;6.5986;8.95423
20.09.1991;5.2896;5.8474;448.43;101.39;11.448;11.05;4.9272;3.8684;107.5;6.6368;8.97846
23.09.1991;5.2565;5.7835;448.9;101.39;11.425;11;4.9036;3.8356;107.44;6.5585;8.93707
24.09.1991;5.2577;5.7881;449.11;101.38;11.395;11.01;4.9388;3.8365;107.29;6.5637;8.93786
25.09.1991;5.2275;5.7934;449.49;101.45;11.418;11.03;4.9421;3.7682;107.34;6.5715;8.94808
26.09.1991;5.2391;5.8138;449.46;101.42;11.421;11.03;4.9387;3.7003;107.28;6.5981;8.97553
27.09.1991;5.2566;5.8084;449.43;101.4;11.407;11.03;4.9293;3.7592;107.21;6.5954;8.95919
30.09.1991;5.2007;5.7481;449.31;101.44;11.397;10.99;4.8984;3.6923;107.22;6.5051;8.89898
01.10.1991;5.2036;5.7687;449.04;101.39;11.409;10.99;4.9017;3.7107;107.17;6.529;8.89898
02.10.1991;5.2022;5.7486;447.7;101.37;11.396;10.97;4.9022;3.7125;107.32;6.5028;8.89898
03.10.1991;5.1643;5.7464;447.37;101.39;11.4;11;4.9553;3.7015;107.34;6.5003;8.89898
04.10.1991;5.1667;5.7477;447.77;101.5;11.402;11.02;5.0112;3.703;107.42;6.507;8.93255
07.10.1991;5.2199;5.8045;446.09;101.45;11.401;11.03;5.0664;3.7355;107.28;6.562;8.93255
08.10.1991;5.2325;5.8045;446.28;101.53;11.383;11.08;5.0783;3.7306;107.28;6.5982;9.00338
09.10.1991;5.3125;5.9163;447.46;101.47;11.37;11.08;5.1103;3.7924;107.37;6.6783;9.06118
10.10.1991;5.2545;5.8466;446.75;101.51;11.367;11.05;5.102;3.7487;107.42;6.6096;9.02243
11.10.1991;5.2841;5.8709;447.22;101.52;11.378;11.06;5.1059;3.7798;107.39;6.63;9.02926
14.10.1991;5.2976;5.8687;448.03;101.58;11.397;11.09;5.1367;3.758;107.44;6.6263;9.04112
15.10.1991;5.343;5.9183;448.22;101.6;11.415;11.09;5.1408;3.7971;107.48;6.683;9.07785
16.10.1991;5.3058;5.9079;448.38;101.6;11.393;11.09;5.1222;3.7751;107.44;6.6742;9.0637
17.10.1991;5.3166;5.898;448.17;101.58;11.396;11.09;5.138;3.7823;107.52;6.6665;9.06777
18.10.1991;5.2989;5.8813;448.19;101.61;11.399;11.08;5.1175;3.7677;107.48;6.64;9.04348
21.10.1991;5.2623;5.8634;447.45;101.45;11.391;11.05;5.0678;3.7354;107.57;6.611;9.01172
22.10.1991;5.2858;5.9008;447.59;101.32;11.38;11.08;5.0651;3.7475;107.59;6.649;9.0312
23.10.1991;5.2344;5.9173;448.84;101.21;11.39;11.08;5.0811;3.6994;107.51;6.6765;9.05173
24.10.1991;5.2396;5.9188;448.29;101.16;11.41;11.08;5.0792;3.7142;107.61;6.6705;9.0508
25.10.1991;5.2279;5.9103;447.31;101.15;11.397;11.07;5.0678;3.7166;107.56;6.6515;9.03659
28.10.1991;5.2542;5.9502;446.95;101.16;11.402;11.09;5.065;3.713;107.57;6.6975;9.06379
29.10.1991;5.2871;5.9729;447.42;101.07;11.406;11.09;5.0887;3.6966;107.55;6.7135;9.07726
30.10.1991;5.1759;5.8872;447.24;101.1;11.419;11.05;5.0475;3.6796;107.55;6.6102;9.03019
31.10.1991;5.1126;5.8504;446.44;101;11.423;11.04;5.0137;3.6523;107.54;6.5671;8.97407
01.11.1991;5.1127;5.8329;445.69;101.04;11.389;11.02;5.0132;3.6568;107.49;6.5463;8.95848
04.11.1991;5.0593;5.754;445.1;101.13;11.395;10.98;4.973;3.6086;107.43;6.445;8.90557
05.11.1991;5.0438;5.7374;444.76;101.08;11.39;10.98;4.9602;3.6247;107.37;6.4334;8.87327
06.11.1991;5.0349;5.7176;443.85;101.07;11.398;10.95;4.9434;3.6018;107.49;6.418;8.86037
07.11.1991;5.0308;5.715;444.07;101.11;11.393;10.97;4.9398;3.5857;107.45;6.4168;8.86263
08.11.1991;5.0683;5.7468;444.14;101.12;11.385;10.99;4.9547;3.599;107.37;6.4525;8.8769
11.11.1991;5.0802;5.725;443.46;101.1;11.389;10.99;4.9643;3.6034;107.35;6.4635;8.89811
12.11.1991;5.0374;5.6601;443.25;101.04;11.375;10.95;4.9402;3.6041;107.27;6.405;8.85101
13.11.1991;5.0519;5.6585;442.51;100.98;11.377;10.97;4.9507;3.6022;107.38;6.4275;8.87143
14.11.1991;5.0369;5.6712;441.97;100.95;11.378;10.96;4.9399;3.5963;107.38;6.4085;8.85578
15.11.1991;5.0353;5.673;442.71;101.06;11.363;10.95;4.9384;3.6109;107.28;6.4105;8.85732
18.11.1991;4.9727;5.6008;443.14;101;11.351;10.9;4.899;3.5553;107.41;6.3183;8.79469
19.11.1991;4.9897;5.5919;442.76;101.06;11.312;10.88;4.8761;3.5506;107.61;6.316;8.78852
