DATE;I44;AUD;EUR;CAD;GBP;HKD;JPY;MYR;NZD;SGD;SEK;PLN;USD;PHP;IDR;KRW;THB;TWD;XDR
07.07.2004;96.43;4.9282;8.4405;5.1725;12.643;0.8757;6.3008;1.7975;4.4739;4.0004;91.93;1.867;6.8305;12.21;0.08;0.5929;16.75;20.353;10.1065
08.07.2004;96.69;4.9229;8.462;5.1771;12.69;0.8787;6.2877;1.8034;4.4789;4.0137;92.22;1.868;6.8529;12.25;0.08;0.5956;16.788;20.396;10.1288
09.07.2004;96.55;4.9166;8.4545;5.1859;12.65;0.8762;6.298;1.7983;4.469;4.0122;92.05;1.869;6.8336;12.25;0.08;0.5946;16.77;20.356;10.1202
10.07.2004;96.55;4.9166;8.4545;5.1859;12.65;0.8762;6.298;1.7983;4.469;4.0122;92.05;1.869;6.8336;12.25;0.08;0.5946;16.77;20.356;10.1202
11.07.2004;96.55;4.9166;8.4545;5.1859;12.65;0.8762;6.298;1.7983;4.469;4.0122;92.05;1.869;6.8336;12.25;0.08;0.5946;16.77;20.356;10.1202
12.07.2004;96.55;4.9543;8.458;5.1801;12.686;0.8747;6.3063;1.7954;4.4918;4.0194;91.93;1.882;6.8226;12.23;0.08;0.5945;16.771;20.245;10.1224
13.07.2004;96.79;4.9745;8.4735;5.1842;12.748;0.8781;6.3249;1.8023;4.5175;4.0317;92.06;1.896;6.8489;12.28;0.08;0.5957;16.83;20.396;10.1397
14.07.2004;97.23;4.9903;8.518;5.2104;12.786;0.8818;6.319;1.8105;4.5064;4.0427;92.47;1.906;6.8799;12.32;0.08;0.5967;16.873;20.452;10.1764
15.07.2004;97.22;4.9789;8.515;5.1981;12.753;0.8823;6.3083;1.8109;4.4745;4.0329;92.6;1.924;6.8814;12.3;0.08;0.5926;16.862;20.344;10.1692
16.07.2004;96.86;4.9733;8.478;5.1907;12.758;0.8799;6.2628;1.8061;4.4736;4.0224;92.17;1.914;6.8631;12.26;0.08;0.5893;16.815;20.263;10.1366
17.07.2004;96.86;4.9733;8.478;5.1907;12.758;0.8799;6.2628;1.8061;4.4736;4.0224;92.17;1.914;6.8631;12.26;0.08;0.5893;16.815;20.263;10.1366
18.07.2004;96.86;4.9733;8.478;5.1907;12.758;0.8799;6.2628;1.8061;4.4736;4.0224;92.17;1.914;6.8631;12.26;0.08;0.5893;16.815;20.263;10.1366
19.07.2004;96.83;5.0059;8.477;5.2099;12.774;0.8756;6.3139;1.7973;4.509;4.0154;92.17;1.918;6.8297;12.21;0.08;0.59;16.733;20.161;10.1287
20.07.2004;96.89;4.9962;8.487;5.2276;12.727;0.8786;6.319;1.8033;4.4945;4.0213;92.16;1.896;6.8526;12.26;0.08;0.5904;16.783;20.28;10.1553
21.07.2004;97.28;4.9941;8.505;5.2429;12.745;0.8868;6.3432;1.8202;4.4914;4.0425;92.63;1.904;6.9169;12.37;0.08;0.5968;16.892;20.464;10.1954
22.07.2004;97.03;4.9533;8.48;5.2349;12.746;0.8862;6.3161;1.819;4.4458;4.0293;92.25;1.903;6.9123;12.34;0.08;0.5947;16.864;20.426;10.1756
23.07.2004;97.16;4.9357;8.477;5.2701;12.782;0.8915;6.3233;1.8299;4.4292;4.0388;92.24;1.915;6.9535;12.4;0.08;0.5962;16.925;20.412;10.1986
24.07.2004;97.16;4.9357;8.477;5.2701;12.782;0.8915;6.3233;1.8299;4.4292;4.0388;92.24;1.915;6.9535;12.4;0.08;0.5962;16.925;20.412;10.1986
25.07.2004;97.16;4.9357;8.477;5.2701;12.782;0.8915;6.3233;1.8299;4.4292;4.0388;92.24;1.915;6.9535;12.4;0.08;0.5962;16.925;20.412;10.1986
26.07.2004;97.56;4.9708;8.507;5.3039;12.869;0.8967;6.3857;1.8406;4.4633;4.0647;92.44;1.916;6.9942;12.47;0.08;0.6022;16.968;20.511;10.2613
27.07.2004;97.36;4.9734;8.494;5.2565;12.85;0.895;6.3568;1.837;4.4609;4.0591;92.29;1.92;6.9806;12.46;0.08;0.5993;16.923;20.537;10.2491
28.07.2004;97.18;4.9001;8.4605;5.2628;12.787;0.9014;6.3067;1.8501;4.3957;4.073;91.86;1.919;7.0305;12.56;0.08;0.6023;16.947;20.648;10.2398
29.07.2004;97.09;4.8927;8.456;5.2758;12.754;0.9015;6.2637;1.8504;4.4367;4.0705;91.64;1.927;7.0314;12.55;0.08;0.6015;16.968;20.656;10.2318
30.07.2004;96.69;4.9053;8.42;5.2886;12.708;0.8967;6.2747;1.8405;4.451;4.0614;91.17;1.917;6.9939;12.5;0.08;0.5977;16.914;20.576;10.1954
31.07.2004;96.69;4.9053;8.42;5.2886;12.708;0.8967;6.2747;1.8405;4.451;4.0614;91.17;1.917;6.9939;12.5;0.08;0.5977;16.914;20.576;10.1954
01.08.2004;96.69;4.9053;8.42;5.2886;12.708;0.8967;6.2747;1.8405;4.451;4.0614;91.17;1.917;6.9939;12.5;0.08;0.5977;16.914;20.576;10.1954
02.08.2004;96.98;4.9236;8.442;5.2726;12.79;0.8978;6.2958;1.8429;4.4712;4.0755;91.62;1.927;7.0029;12.56;0.08;0.6012;16.95;20.627;10.2304
03.08.2004;96.83;4.9037;8.426;5.2525;12.753;0.8986;6.3244;1.8444;4.4743;4.0735;91.5;1.907;7.0088;12.54;0.08;0.6016;16.954;20.556;10.2115
04.08.2004;96.8;4.9268;8.4145;5.3108;12.757;0.9003;6.2926;1.8479;4.5181;4.0715;91.52;1.897;7.022;12.56;0.08;0.6014;16.921;20.641;10.224
05.08.2004;96.18;4.8898;8.3675;5.2739;12.655;0.8909;6.2384;1.8286;4.4787;4.0335;91.15;1.896;6.9486;12.46;0.08;0.5973;16.754;20.431;10.1377
06.08.2004;95.8;4.8607;8.34;5.238;12.6;0.8865;6.1952;1.8192;4.4585;4.0114;90.83;1.895;6.9131;12.39;0.08;0.5946;16.678;20.243;10.0777
07.08.2004;95.8;4.8607;8.34;5.238;12.6;0.8865;6.1952;1.8192;4.4585;4.0114;90.83;1.895;6.9131;12.39;0.08;0.5946;16.678;20.243;10.0777
08.08.2004;95.8;4.8607;8.34;5.238;12.6;0.8865;6.1952;1.8192;4.4585;4.0114;90.83;1.895;6.9131;12.39;0.08;0.5946;16.678;20.243;10.0777
09.08.2004;95.17;4.8638;8.3205;5.1622;12.492;0.8712;6.1284;1.7879;4.4423;3.9574;90.46;1.898;6.7939;12.2;0.07;0.5876;16.402;20.006;9.98751
10.08.2004;95.11;4.8525;8.3215;5.1437;12.435;0.8689;6.1152;1.7834;4.436;3.957;90.63;1.897;6.777;12.17;0.07;0.5868;16.35;19.962;9.96571
11.08.2004;95.22;4.8518;8.329;5.148;12.45;0.873;6.1315;1.7917;4.4412;3.9755;90.53;1.883;6.8086;12.19;0.07;0.5899;16.391;20.031;9.98706
12.08.2004;95.05;4.8561;8.319;5.1229;12.426;0.8702;6.1232;1.7862;4.4668;3.956;90.4;1.887;6.7877;12.19;0.07;0.5864;16.332;19.881;9.97256
13.08.2004;94.68;4.8105;8.289;5.0956;12.37;0.8698;6.0725;1.7852;4.4507;3.9421;89.9;1.86;6.7837;12.18;0.07;0.5837;16.327;19.929;9.92944
14.08.2004;94.68;4.8105;8.289;5.0956;12.37;0.8698;6.0725;1.7852;4.4507;3.9421;89.9;1.86;6.7837;12.18;0.07;0.5837;16.327;19.929;9.92944
15.08.2004;94.68;4.8105;8.289;5.0956;12.37;0.8698;6.0725;1.7852;4.4507;3.9421;89.9;1.86;6.7837;12.18;0.07;0.5837;16.327;19.929;9.92944
16.08.2004;94.4;4.812;8.28;5.1187;12.355;0.8605;6.0588;1.7662;4.4602;3.9105;89.62;1.865;6.7115;12.04;0.07;0.579;16.157;19.711;9.88819
17.08.2004;94.42;4.8115;8.281;5.1406;12.336;0.8605;6.0689;1.7663;4.4634;3.9107;89.69;1.868;6.7118;12.04;0.07;0.5798;16.173;19.717;9.88762
18.08.2004;94.87;4.8268;8.319;5.1636;12.327;0.8649;6.1368;1.7754;4.4813;3.9361;90.24;1.874;6.7464;12.09;0.07;0.5827;16.252;19.825;9.93549
19.08.2004;94.53;4.8438;8.2945;5.1483;12.26;0.8605;6.1277;1.7661;4.4779;3.9264;89.98;1.857;6.7113;12.03;0.07;0.581;16.187;19.786;9.90024
20.08.2004;94.16;4.8429;8.246;5.1618;12.229;0.86;6.119;1.7652;4.4908;3.9244;89.65;1.848;6.7079;12.04;0.07;0.581;16.185;19.787;9.88402
21.08.2004;94.16;4.8429;8.246;5.1618;12.229;0.86;6.119;1.7652;4.4908;3.9244;89.65;1.848;6.7079;12.04;0.07;0.581;16.185;19.787;9.88402
22.08.2004;94.16;4.8429;8.246;5.1618;12.229;0.86;6.119;1.7652;4.4908;3.9244;89.65;1.848;6.7079;12.04;0.07;0.581;16.185;19.787;9.88402
23.08.2004;94.46;4.8583;8.262;5.1887;12.251;0.8647;6.1569;1.7749;4.514;3.9469;90.02;1.858;6.7445;12.09;0.07;0.5849;16.257;19.884;9.91145
24.08.2004;94.95;4.8379;8.283;5.2321;12.317;0.8748;6.2269;1.7957;4.4705;3.988;90.41;1.868;6.8235;12.19;0.07;0.5913;16.458;20.035;9.9806
25.08.2004;95.4;4.8552;8.313;5.2537;12.358;0.8822;6.2415;1.8108;4.4631;4.0154;90.81;1.884;6.8811;12.27;0.07;0.5953;16.509;20.201;10.041
26.08.2004;95.65;4.8632;8.336;5.2666;12.383;0.8832;6.2658;1.813;4.4979;4.0195;91.2;1.871;6.8893;12.3;0.07;0.5972;16.531;20.304;10.0496
27.08.2004;95.93;4.8865;8.353;5.2894;12.434;0.8861;6.3108;1.8189;4.5343;4.0415;91.56;1.871;6.9119;12.31;0.07;0.6002;16.615;20.377;10.1027
28.08.2004;95.93;4.8865;8.353;5.2894;12.434;0.8861;6.3108;1.8189;4.5343;4.0415;91.56;1.871;6.9119;12.31;0.07;0.6002;16.615;20.377;10.1027
29.08.2004;95.93;4.8865;8.353;5.2894;12.434;0.8861;6.3108;1.8189;4.5343;4.0415;91.56;1.871;6.9119;12.31;0.07;0.6002;16.615;20.377;10.1027
30.08.2004;95.99;4.8612;8.355;5.273;12.422;0.8892;6.3119;1.8251;4.5172;4.0464;91.59;1.872;6.9353;12.33;0.07;0.6018;16.657;20.44;10.1112
31.08.2004;96.35;4.8566;8.401;5.2644;12.437;0.8893;6.3142;1.8254;4.5176;4.0479;92.05;1.884;6.9367;12.35;0.07;0.6022;16.655;20.462;10.1327
01.09.2004;95.88;4.8365;8.3695;5.2421;12.349;0.8818;6.2886;1.8101;4.5075;4.024;91.6;1.885;6.8783;12.23;0.07;0.5991;16.534;20.344;10.0788
02.09.2004;95.65;4.7872;8.3475;5.2553;12.292;0.8794;6.274;1.8047;4.4684;4.0275;91.52;1.881;6.858;12.22;0.07;0.5961;16.513;20.308;10.0393
03.09.2004;95.22;4.763;8.3115;5.2598;12.225;0.8753;6.2511;1.7965;4.4637;4.0129;90.97;1.875;6.8267;12.17;0.07;0.5935;16.439;20.221;9.99422
04.09.2004;95.22;4.763;8.3115;5.2598;12.225;0.8753;6.2511;1.7965;4.4637;4.0129;90.97;1.875;6.8267;12.17;0.07;0.5935;16.439;20.221;9.99422
05.09.2004;95.22;4.763;8.3115;5.2598;12.225;0.8753;6.2511;1.7965;4.4637;4.0129;90.97;1.875;6.8267;12.17;0.07;0.5935;16.439;20.221;9.99422
06.09.2004;95.54;4.7704;8.3225;5.3101;12.271;0.8839;6.2632;1.8144;4.4673;4.0424;91.14;1.889;6.8946;12.28;0.07;0.598;16.57;20.32;10.0464
07.09.2004;95.68;4.7765;8.3365;5.3275;12.239;0.8849;6.2898;1.8162;4.4611;4.0533;91.27;1.902;6.9016;12.3;0.07;0.5998;16.569;20.341;10.066
08.09.2004;95.82;4.7765;8.3335;5.355;12.277;0.8875;6.3128;1.8216;4.441;4.0755;91.57;1.9;6.9221;12.34;0.07;0.6021;16.61;20.504;10.0834
09.09.2004;95.15;4.7172;8.3055;5.2884;12.164;0.8735;6.2116;1.7928;4.4615;4.0115;91.1;1.893;6.8128;12.15;0.07;0.595;16.373;20.186;9.9659
10.09.2004;95.28;4.7092;8.3225;5.2711;12.182;0.8732;6.1827;1.7924;4.4444;4.0051;91.48;1.891;6.8111;12.13;0.07;0.5944;16.389;20.163;9.96907
11.09.2004;95.28;4.7092;8.3225;5.2711;12.182;0.8732;6.1827;1.7924;4.4444;4.0051;91.48;1.891;6.8111;12.13;0.07;0.5944;16.389;20.163;9.96907
12.09.2004;95.28;4.7092;8.3225;5.2711;12.182;0.8732;6.1827;1.7924;4.4444;4.0051;91.48;1.891;6.8111;12.13;0.07;0.5944;16.389;20.163;9.96907
13.09.2004;95.61;4.7589;8.3495;5.2791;12.277;0.8749;6.1889;1.7957;4.4856;4.0165;91.84;1.898;6.8237;12.14;0.07;0.5959;16.423;20.212;10.0101
14.09.2004;95.77;4.7816;8.363;5.2512;12.274;0.8764;6.2197;1.7985;4.5113;4.0389;91.9;1.91;6.8342;12.17;0.08;0.5968;16.548;20.184;10.0188
15.09.2004;96.13;4.7983;8.398;5.2854;12.263;0.8798;6.2583;1.8058;4.537;4.0631;92.11;1.925;6.8622;12.23;0.08;0.5997;16.608;20.255;10.0579
16.09.2004;96.79;4.8355;8.4375;5.366;12.412;0.8898;6.3326;1.8263;4.5625;4.1076;92.45;1.94;6.9399;12.35;0.08;0.6057;16.834;20.605;10.147
17.09.2004;96.66;4.8363;8.435;5.3201;12.403;0.8856;6.2798;1.8178;4.5723;4.0826;92.6;1.939;6.9077;12.29;0.08;0.6025;16.731;20.485;10.1189
18.09.2004;96.66;4.8363;8.435;5.3201;12.403;0.8856;6.2798;1.8178;4.5723;4.0826;92.6;1.939;6.9077;12.29;0.08;0.6025;16.731;20.485;10.1189
19.09.2004;96.66;4.8363;8.435;5.3201;12.403;0.8856;6.2798;1.8178;4.5723;4.0826;92.6;1.939;6.9077;12.29;0.08;0.6025;16.731;20.485;10.1189
20.09.2004;96.71;4.8502;8.42;5.3416;12.375;0.8898;6.3208;1.8264;4.5818;4.1079;92.71;1.95;6.9403;12.34;0.08;0.6055;16.809;20.613;10.1365
21.09.2004;96.17;4.8131;8.395;5.2949;12.285;0.8768;6.2384;1.7996;4.5373;4.0466;92.69;1.945;6.8385;12.14;0.08;0.5962;16.552;20.25;10.0336
22.09.2004;96.17;4.8255;8.3935;5.3279;12.281;0.8789;6.2004;1.8038;4.5363;4.0497;92.71;1.944;6.8546;12.17;0.07;0.599;16.571;20.31;10.0451
23.09.2004;95.42;4.8331;8.341;5.2815;12.199;0.8685;6.1178;1.7824;4.5189;3.9968;92.13;1.921;6.773;12.01;0.07;0.5908;16.344;20.033;9.94839
24.09.2004;95.44;4.8426;8.339;5.2953;12.207;0.8687;6.124;1.7828;4.5235;4.007;92.26;1.913;6.7747;12.02;0.07;0.5894;16.374;20.026;9.94634
25.09.2004;95.44;4.8426;8.339;5.2953;12.207;0.8687;6.124;1.7828;4.5235;4.007;92.26;1.913;6.7747;12.02;0.07;0.5894;16.374;20.026;9.94634
26.09.2004;95.44;4.8426;8.339;5.2953;12.207;0.8687;6.124;1.7828;4.5235;4.007;92.26;1.913;6.7747;12.02;0.07;0.5894;16.374;20.026;9.94634
27.09.2004;95.86;4.8665;8.3655;5.3461;12.326;0.8753;6.1376;1.7965;4.5415;4.0296;92.45;1.916;6.8268;12.09;0.07;0.5931;16.444;20.168;10.0228
28.09.2004;95.48;4.8578;8.3505;5.3266;12.278;0.868;6.0775;1.7815;4.5324;3.9937;92.21;1.908;6.7698;12.01;0.07;0.5861;16.271;19.911;9.93258
29.09.2004;95.53;4.8547;8.351;5.3324;12.248;0.8689;6.1126;1.7834;4.5366;4.0026;92.25;1.915;6.7768;12.03;0.07;0.5877;16.31;20.014;9.95166
30.09.2004;95.21;4.846;8.341;5.2992;12.145;0.8622;6.0808;1.7689;4.5297;3.9839;92.08;1.904;6.7217;11.94;0.07;0.5835;16.224;19.869;9.87418
01.10.2004;95.09;4.8557;8.328;5.3177;12.053;0.8605;6.0855;1.7656;4.5141;3.9832;92.24;1.909;6.7091;11.91;0.07;0.584;16.221;19.855;9.8719
02.10.2004;95.09;4.8557;8.328;5.3177;12.053;0.8605;6.0855;1.7656;4.5141;3.9832;92.24;1.909;6.7091;11.91;0.07;0.584;16.221;19.855;9.8719
03.10.2004;95.09;4.8557;8.328;5.3177;12.053;0.8605;6.0855;1.7656;4.5141;3.9832;92.24;1.909;6.7091;11.91;0.07;0.584;16.221;19.855;9.8719
04.10.2004;94.91;4.8611;8.295;5.3146;12.047;0.8644;6.0751;1.774;4.5077;3.9999;91.71;1.918;6.7412;11.98;0.07;0.5863;16.287;19.986;9.88894
05.10.2004;94.72;4.8654;8.278;5.3054;12.004;0.8628;6.064;1.7705;4.5299;3.9902;91.57;1.918;6.7279;11.96;0.07;0.5857;16.245;19.923;9.85469
06.10.2004;94.67;4.8573;8.27;5.3317;11.994;0.8634;6.0608;1.7719;4.5201;3.9813;91.53;1.914;6.7334;11.96;0.07;0.5842;16.265;19.852;9.86073
07.10.2004;94.78;4.8977;8.2855;5.3635;11.998;0.8638;6.0549;1.7725;4.5515;3.988;91.59;1.907;6.7356;11.95;0.07;0.5856;16.278;19.952;9.86456
08.10.2004;94.93;4.8985;8.3;5.3635;12.045;0.8652;6.1007;1.7736;4.5622;3.9963;91.53;1.916;6.7397;11.97;0.07;0.5871;16.307;19.981;9.89051
09.10.2004;94.93;4.8985;8.3;5.3635;12.045;0.8652;6.1007;1.7736;4.5622;3.9963;91.53;1.916;6.7397;11.97;0.07;0.5871;16.307;19.981;9.89051
10.10.2004;94.93;4.8985;8.3;5.3635;12.045;0.8652;6.1007;1.7736;4.5622;3.9963;91.53;1.916;6.7397;11.97;0.07;0.5871;16.307;19.981;9.89051
11.10.2004;94.05;4.8729;8.226;5.2938;11.917;0.8523;6.0789;1.7469;4.527;3.9497;90.88;1.91;6.6382;11.79;0.07;0.5792;16.081;19.709;9.78378
12.10.2004;93.79;4.8597;8.1925;5.2933;11.892;0.8539;6.0586;1.7511;4.5133;3.9478;90.45;1.906;6.6541;11.8;0.07;0.5807;16.078;19.641;9.76509
13.10.2004;94.25;4.8428;8.226;5.2945;11.987;0.8604;6.0974;1.7647;4.5106;3.9745;90.76;1.909;6.7058;11.91;0.07;0.5844;16.201;19.875;9.84344
14.10.2004;93.67;4.8246;8.1955;5.2758;11.919;0.8499;6.0524;1.7425;4.5008;3.9375;90.14;1.908;6.6216;11.73;0.07;0.5785;15.99;19.637;9.75176
15.10.2004;93.77;4.8284;8.216;5.2535;11.917;0.8498;6.0563;1.7417;4.5317;3.9398;90.21;1.906;6.6183;11.73;0.07;0.5778;15.973;19.543;9.75663
16.10.2004;93.77;4.8284;8.216;5.2535;11.917;0.8498;6.0563;1.7417;4.5317;3.9398;90.21;1.906;6.6183;11.73;0.07;0.5778;15.973;19.543;9.75663
17.10.2004;93.77;4.8284;8.216;5.2535;11.917;0.8498;6.0563;1.7417;4.5317;3.9398;90.21;1.906;6.6183;11.73;0.07;0.5778;15.973;19.543;9.75663
18.10.2004;93.94;4.8173;8.239;5.2618;11.909;0.8478;6.0355;1.7381;4.5459;3.934;90.55;1.92;6.6049;11.71;0.07;0.5775;15.931;19.593;9.76059
19.10.2004;93.91;4.7977;8.24;5.2314;11.868;0.8457;6.0673;1.7335;4.5237;3.9324;90.73;1.922;6.5873;11.68;0.07;0.5754;15.932;19.457;9.75256
20.10.2004;93.66;4.8016;8.23;5.235;11.82;0.8395;6.0324;1.7202;4.5188;3.907;90.7;1.915;6.5369;11.61;0.07;0.572;15.816;19.42;9.70475
21.10.2004;93.77;4.8085;8.2345;5.2396;11.933;0.8389;6.0668;1.719;4.5177;3.9061;90.7;1.914;6.5322;11.6;0.07;0.5724;15.805;19.412;9.73265
22.10.2004;93.5;4.8004;8.2115;5.2356;11.884;0.8366;6.0539;1.7142;4.5046;3.9047;90.3;1.916;6.514;11.57;0.07;0.5711;15.786;19.346;9.70684
23.10.2004;93.5;4.8004;8.2115;5.2356;11.884;0.8366;6.0539;1.7142;4.5046;3.9047;90.3;1.916;6.514;11.57;0.07;0.5711;15.786;19.346;9.70684
24.10.2004;93.5;4.8004;8.2115;5.2356;11.884;0.8366;6.0539;1.7142;4.5046;3.9047;90.3;1.916;6.514;11.57;0.07;0.5711;15.786;19.346;9.70684
25.10.2004;93.4;4.8032;8.2265;5.2636;11.844;0.8269;6.0356;1.6924;4.5151;3.8664;90.63;1.901;6.431;11.42;0.07;0.5676;15.659;19.055;9.65171
26.10.2004;93.56;4.8105;8.237;5.267;11.842;0.8281;6.034;1.6956;4.4994;3.8708;91.09;1.891;6.4432;11.44;0.07;0.5684;15.704;19.199;9.661
27.10.2004;92.77;4.7787;8.162;5.2227;11.751;0.8204;5.9852;1.6791;4.4572;3.8391;90.45;1.877;6.3806;11.31;0.07;0.5657;15.536;19.052;9.56861
28.10.2004;93.23;4.784;8.1935;5.2502;11.777;0.8283;6.0603;1.6963;4.3945;3.8738;90.61;1.887;6.446;11.44;0.07;0.5717;15.72;19.232;9.62863
29.10.2004;92.69;4.7674;8.1465;5.2403;11.711;0.8218;6.0286;1.6831;4.3644;3.8447;89.99;1.884;6.3959;11.36;0.07;0.5714;15.581;19.201;9.58603
30.10.2004;92.69;4.7674;8.1465;5.2403;11.711;0.8218;6.0286;1.6831;4.3644;3.8447;89.99;1.884;6.3959;11.36;0.07;0.5714;15.581;19.201;9.58603
31.10.2004;92.69;4.7674;8.1465;5.2403;11.711;0.8218;6.0286;1.6831;4.3644;3.8447;89.99;1.884;6.3959;11.36;0.07;0.5714;15.581;19.201;9.58603
01.11.2004;92.43;4.7585;8.127;5.221;11.68;0.8195;5.9965;1.6777;4.363;3.8239;89.78;1.883;6.3751;11.33;0.07;0.5697;15.523;19.059;9.54991
02.11.2004;93.15;4.7976;8.178;5.2561;11.825;0.8272;6.0502;1.6939;4.4082;3.8601;90.44;1.899;6.4368;11.43;0.07;0.5773;15.673;19.301;9.63044
03.11.2004;93.21;4.8362;8.193;5.2617;11.841;0.8255;6.0305;1.6905;4.4179;3.8519;90.4;1.905;6.4239;11.39;0.07;0.5755;15.588;19.291;9.61221
04.11.2004;92.53;4.7987;8.154;5.2586;11.705;0.8143;5.9675;1.6668;4.3754;3.8228;89.81;1.89;6.3337;11.23;0.07;0.5689;15.463;19.1;9.52571
05.11.2004;92.81;4.8205;8.179;5.2744;11.722;0.8183;5.9915;1.6742;4.394;3.8343;89.8;1.906;6.362;11.29;0.07;0.5728;15.544;19.308;9.57423
06.11.2004;92.81;4.8205;8.179;5.2744;11.722;0.8183;5.9915;1.6742;4.394;3.8343;89.8;1.906;6.362;11.29;0.07;0.5728;15.544;19.308;9.57423
07.11.2004;92.81;4.8205;8.179;5.2744;11.722;0.8183;5.9915;1.6742;4.394;3.8343;89.8;1.906;6.362;11.29;0.07;0.5728;15.544;19.308;9.57423
08.11.2004;93.02;4.8095;8.191;5.3051;11.753;0.8155;5.9981;1.6688;4.4049;3.8365;90.12;1.924;6.3413;11.27;0.07;0.5737;15.584;19.363;9.57772
09.11.2004;93.42;4.8273;8.23;5.3452;11.82;0.8198;6.0262;1.6775;4.4138;3.8591;90.28;1.93;6.3744;11.34;0.07;0.5776;15.658;19.363;9.60762
10.11.2004;92.7;4.8092;8.178;5.2799;11.705;0.81;5.9502;1.6584;4.3366;3.809;90.2;1.92;6.3019;11.19;0.07;0.5678;15.495;19.103;9.51882
11.11.2004;92.5;4.7985;8.145;5.2872;11.632;0.8117;5.9172;1.6629;4.3361;3.8111;90.27;1.9;6.3189;11.22;0.07;0.5682;15.522;19.171;9.49577
12.11.2004;92.23;4.8117;8.113;5.2702;11.58;0.8074;5.9249;1.6523;4.3499;3.7966;90.48;1.892;6.2789;11.14;0.07;0.5684;15.563;19.108;9.46199
13.11.2004;92.23;4.8117;8.113;5.2702;11.58;0.8074;5.9249;1.6523;4.3499;3.7966;90.48;1.892;6.2789;11.14;0.07;0.5684;15.563;19.108;9.46199
14.11.2004;92.23;4.8117;8.113;5.2702;11.58;0.8074;5.9249;1.6523;4.3499;3.7966;90.48;1.892;6.2789;11.14;0.07;0.5684;15.563;19.108;9.46199
15.11.2004;91.91;4.8208;8.083;5.2182;11.565;0.8024;5.9225;1.6419;4.3723;3.7798;90.2;1.895;6.2393;11.08;0.07;0.5713;15.451;19.098;9.4201
16.11.2004;91.99;4.8233;8.0935;5.2203;11.57;0.8026;5.9232;1.642;4.3791;3.7809;90.3;1.901;6.2397;11.07;0.07;0.5722;15.452;19.006;9.428
17.11.2004;92.31;4.8635;8.1265;5.2409;11.587;0.8026;5.9767;1.6418;4.4056;3.7872;90.59;1.909;6.2387;11.07;0.07;0.5782;15.548;19.178;9.45913
18.11.2004;92.35;4.8705;8.1265;5.1923;11.568;0.8023;5.9956;1.642;4.425;3.7824;90.65;1.91;6.2396;11.09;0.07;0.5855;15.537;19.324;9.46289
19.11.2004;92.43;4.8856;8.132;5.1928;11.597;0.8032;6.025;1.6436;4.4331;3.7911;90.66;1.916;6.2458;11.09;0.07;0.5844;15.603;19.265;9.47508
20.11.2004;92.43;4.8856;8.132;5.1928;11.597;0.8032;6.025;1.6436;4.4331;3.7911;90.66;1.916;6.2458;11.09;0.07;0.5844;15.603;19.265;9.47508
21.11.2004;92.43;4.8856;8.132;5.1928;11.597;0.8032;6.025;1.6436;4.4331;3.7911;90.66;1.916;6.2458;11.09;0.07;0.5844;15.603;19.265;9.47508
22.11.2004;92.87;4.9036;8.168;5.2639;11.626;0.8062;6.0742;1.6493;4.4488;3.8104;91.19;1.932;6.2672;11.14;0.07;0.5882;15.741;19.373;9.51719
23.11.2004;92.73;4.9044;8.156;5.2592;11.66;0.8013;6.05;1.6398;4.4398;3.794;91.16;1.941;6.2312;11.07;0.07;0.5846;15.629;19.256;9.47786
24.11.2004;92.4;4.8733;8.132;5.234;11.62;0.7958;6.0121;1.6279;4.4002;3.7687;91.09;1.929;6.1859;10.98;0.07;0.5799;15.586;19.113;9.43993
25.11.2004;92.18;4.8611;8.1195;5.2142;11.589;0.7907;5.9812;1.6171;4.3975;3.746;90.96;1.925;6.1451;10.92;0.07;0.5813;15.569;19.084;9.40778
26.11.2004;92.01;4.819;8.106;5.1858;11.585;0.7877;5.9433;1.6114;4.3802;3.7308;90.86;1.924;6.1233;10.91;0.07;0.585;15.533;19.153;9.38139
27.11.2004;92.01;4.819;8.106;5.1858;11.585;0.7877;5.9433;1.6114;4.3802;3.7308;90.86;1.924;6.1233;10.91;0.07;0.585;15.533;19.153;9.38139
28.11.2004;92.01;4.819;8.106;5.1858;11.585;0.7877;5.9433;1.6114;4.3802;3.7308;90.86;1.924;6.1233;10.91;0.07;0.585;15.533;19.153;9.38139
29.11.2004;91.58;4.778;8.07;5.1483;11.512;0.7834;5.9234;1.6031;4.3617;3.7206;90.46;1.916;6.0919;10.84;0.07;0.5818;15.43;19.02;9.33071
30.11.2004;91.94;4.7268;8.105;5.1346;11.635;0.7841;5.936;1.6043;4.3681;3.7227;90.82;1.926;6.0963;10.85;0.07;0.5815;15.442;19.033;9.3633
01.12.2004;92.26;4.7166;8.1295;5.1306;11.755;0.7865;5.9413;1.6093;4.3698;3.7379;90.94;1.946;6.1152;10.89;0.07;0.5846;15.55;19.068;9.40247
02.12.2004;92.64;4.7838;8.1665;5.1887;11.852;0.7891;5.9705;1.6142;4.4222;3.7511;90.99;1.957;6.1338;10.94;0.07;0.5889;15.653;19.186;9.44671
03.12.2004;92.76;4.7518;8.175;5.1325;11.846;0.7908;5.965;1.6175;4.4001;3.75;91.33;1.958;6.1466;10.97;0.07;0.588;15.642;19.166;9.43859
