DATE,EUR_NOK,Q,d_pi,dI_t
2001-06-20,7.856500,2.001898,-0.001407,3.250000
2001-06-21,7.894000,2.006660,-0.001407,3.250000
2001-06-22,7.860000,2.002344,-0.001407,3.250000
2001-06-23,7.860000,2.002344,-0.001407,3.250000
2001-06-24,7.860000,2.002344,-0.001407,3.250000
2001-06-25,7.928500,2.011021,-0.001407,3.250000
2001-06-26,7.936000,2.011966,-0.001407,3.250000
2001-06-27,7.899000,2.007293,-0.001407,3.250000
2001-06-28,7.884000,2.005392,-0.001407,3.250000
2001-06-29,7.886500,2.005709,-0.001407,3.250000
2001-06-30,7.886500,2.005709,-0.001407,3.250000
2001-07-01,7.886500,2.004611,0.001099,3.250000
2001-07-02,7.934500,2.010679,0.001099,3.250000
2001-07-03,7.950500,2.012693,0.001099,3.250000
2001-07-04,7.924000,2.009354,0.001099,3.250000
2001-07-05,7.911500,2.007776,0.001099,3.250000
2001-07-06,7.928000,2.009859,0.001099,3.250000
2001-07-07,7.928000,2.009859,0.001099,3.250000
2001-07-08,7.928000,2.009859,0.001099,3.250000
2001-07-09,7.918000,2.008597,0.001099,3.250000
2001-07-10,7.945500,2.012064,0.001099,3.250000
2001-07-11,7.982500,2.016710,0.001099,3.250000
2001-07-12,7.964000,2.014390,0.001099,3.250000
2001-07-13,7.956500,2.013448,0.001099,3.250000
2001-07-14,7.956500,2.013448,0.001099,3.250000
2001-07-15,7.956500,2.013448,0.001099,3.250000
2001-07-16,7.977500,2.016083,0.001099,3.250000
2001-07-17,7.980500,2.016459,0.001099,3.250000
2001-07-18,8.007500,2.019837,0.001099,3.250000
2001-07-19,8.011000,2.020274,0.001099,3.250000
2001-07-20,8.017000,2.021023,0.001099,3.250000
2001-07-21,8.017000,2.021023,0.001099,3.250000
2001-07-22,8.017000,2.021023,0.001099,3.250000
2001-07-23,7.986500,2.017211,0.001099,3.250000
2001-07-24,8.002000,2.019150,0.001099,3.250000
2001-07-25,8.013000,2.020524,0.001099,3.250000
2001-07-26,8.012500,2.020461,0.001099,3.250000
2001-07-27,7.984000,2.016898,0.001099,3.250000
2001-07-28,7.984000,2.016898,0.001099,3.250000
2001-07-29,7.984000,2.016898,0.001099,3.250000
2001-07-30,7.980000,2.016397,0.001099,3.250000
2001-07-31,7.985000,2.017023,0.001099,3.250000
2001-08-01,8.012000,2.020836,-0.000438,3.250000
2001-08-02,7.996000,2.018837,-0.000438,3.250000
2001-08-03,7.968500,2.015392,-0.000438,3.250000
2001-08-04,7.968500,2.015392,-0.000438,3.250000
2001-08-05,7.968500,2.015392,-0.000438,3.250000
2001-08-06,7.977500,2.016521,-0.000438,3.250000
2001-08-07,7.969000,2.015455,-0.000438,3.250000
2001-08-08,7.958000,2.014074,-0.000438,3.250000
2001-08-09,7.985000,2.017461,-0.000438,3.250000
2001-08-10,8.015000,2.021211,-0.000438,3.250000
2001-08-11,8.015000,2.021211,-0.000438,3.250000
2001-08-12,8.015000,2.021211,-0.000438,3.250000
2001-08-13,8.062500,2.027120,-0.000438,3.250000
2001-08-14,8.068000,2.027802,-0.000438,3.250000
2001-08-15,8.123500,2.034657,-0.000438,3.250000
2001-08-16,8.103500,2.032192,-0.000438,3.250000
2001-08-17,8.132500,2.035764,-0.000438,3.250000
2001-08-18,8.132500,2.035764,-0.000438,3.250000
2001-08-19,8.132500,2.035764,-0.000438,3.250000
2001-08-20,8.113500,2.033425,-0.000438,3.250000
2001-08-21,8.121500,2.034411,-0.000438,3.250000
2001-08-22,8.110500,2.033056,-0.000438,3.250000
2001-08-23,8.112000,2.033241,-0.000438,3.250000
2001-08-24,8.106000,2.032501,-0.000438,3.250000
2001-08-25,8.106000,2.032501,-0.000438,3.250000
2001-08-26,8.106000,2.032501,-0.000438,3.250000
2001-08-27,8.083000,2.029659,-0.000438,3.250000
2001-08-28,8.068000,2.027802,-0.000438,3.250000
2001-08-29,8.068000,2.027802,-0.000438,3.250000
2001-08-30,8.048500,2.025382,-0.000438,3.250000
2001-08-31,8.067500,2.027740,-0.000438,3.250000
2001-09-01,8.067500,2.023209,0.004531,3.250000
2001-09-02,8.067500,2.023209,0.004531,3.250000
2001-09-03,8.030500,2.018612,0.004531,3.250000
2001-09-04,7.963000,2.010171,0.004531,3.250000
2001-09-05,7.930500,2.006082,0.004531,3.250000
2001-09-06,7.949000,2.008412,0.004531,3.250000
2001-09-07,7.977500,2.011991,0.004531,3.250000
2001-09-08,7.977500,2.011991,0.004531,3.250000
2001-09-09,7.977500,2.011991,0.004531,3.250000
2001-09-10,8.002500,2.015120,0.004531,3.250000
2001-09-11,7.947000,2.008160,0.004531,3.250000
2001-09-12,7.987000,2.013181,0.004531,3.250000
2001-09-13,7.999000,2.014682,0.004531,3.250000
2001-09-14,8.028000,2.018301,0.004531,3.250000
2001-09-15,8.028000,2.018301,0.004531,3.250000
2001-09-16,8.028000,2.018301,0.004531,3.250000
2001-09-17,8.065500,2.022961,0.004531,3.250000
2001-09-18,7.993500,2.013994,0.004531,3.250000
2001-09-19,7.967000,2.010674,0.004531,3.250000
2001-09-20,7.931500,2.006208,0.004531,3.250000
2001-09-21,7.929000,2.005892,0.004531,3.250000
2001-09-22,7.929000,2.005892,0.004531,3.250000
2001-09-23,7.929000,2.005892,0.004531,3.250000
2001-09-24,7.979000,2.012179,0.004531,3.250000
2001-09-25,8.045000,2.020416,0.004531,3.250000
2001-09-26,8.051000,2.021162,0.004531,3.250000
2001-09-27,8.085000,2.025376,0.004531,3.250000
2001-09-28,8.110000,2.028463,0.004531,3.250000
2001-09-29,8.110000,2.028463,0.004531,3.250000
2001-09-30,8.110000,2.028463,0.004531,3.250000
2001-10-01,8.085500,2.022614,0.002824,3.250000
2001-10-02,8.089000,2.023047,0.002824,3.250000
2001-10-03,8.083500,2.022367,0.002824,3.250000
2001-10-04,8.060500,2.019518,0.002824,3.250000
2001-10-05,8.070000,2.020696,0.002824,3.250000
2001-10-06,8.070000,2.020696,0.002824,3.250000
2001-10-07,8.070000,2.020696,0.002824,3.250000
2001-10-08,8.060000,2.019456,0.002824,3.250000
2001-10-09,8.023500,2.014917,0.002824,3.250000
2001-10-10,7.996000,2.011483,0.002824,3.250000
2001-10-11,7.972000,2.008477,0.002824,3.250000
2001-10-12,7.955500,2.006406,0.002824,3.250000
2001-10-13,7.955500,2.006406,0.002824,3.250000
2001-10-14,7.955500,2.006406,0.002824,3.250000
2001-10-15,7.973500,2.008666,0.002824,3.250000
2001-10-16,7.970500,2.008289,0.002824,3.250000
2001-10-17,7.949500,2.005651,0.002824,3.250000
2001-10-18,7.957500,2.006657,0.002824,3.250000
2001-10-19,7.969000,2.008101,0.002824,3.250000
2001-10-20,7.969000,2.008101,0.002824,3.250000
2001-10-21,7.969000,2.008101,0.002824,3.250000
2001-10-22,7.980000,2.009480,0.002824,3.250000
2001-10-23,7.949000,2.005588,0.002824,3.250000
2001-10-24,7.945000,2.005085,0.002824,3.250000
2001-10-25,7.949000,2.005588,0.002824,3.250000
2001-10-26,7.952500,2.006028,0.002824,3.250000
2001-10-27,7.952500,2.006028,0.002824,3.250000
2001-10-28,7.952500,2.006028,0.002824,3.250000
2001-10-29,7.968000,2.007976,0.002824,3.250000
2001-10-30,7.974500,2.008791,0.002824,3.250000
2001-10-31,7.998500,2.011796,0.002824,3.250000
2001-11-01,7.985000,2.008274,0.001833,3.250000
2001-11-02,7.969000,2.006268,0.001833,3.250000
2001-11-03,7.969000,2.006268,0.001833,3.250000
2001-11-04,7.969000,2.006268,0.001833,3.250000
2001-11-05,7.951500,2.004069,0.001833,3.250000
2001-11-06,7.926500,2.000920,0.001833,3.250000
2001-11-07,7.958500,2.004949,0.001833,3.250000
2001-11-08,7.892000,1.996558,0.001833,3.250000
2001-11-09,7.893500,1.996748,0.001833,4.750000
2001-11-10,7.893500,1.996748,0.001833,4.750000
2001-11-11,7.893500,1.996748,0.001833,4.750000
2001-11-12,7.897000,1.997192,0.001833,4.750000
2001-11-13,7.884000,1.995544,0.001833,4.750000
2001-11-14,7.844000,1.990458,0.001833,4.750000
2001-11-15,7.900000,1.997572,0.001833,4.750000
2001-11-16,7.920000,2.000100,0.001833,4.750000
2001-11-17,7.920000,2.000100,0.001833,4.750000
2001-11-18,7.920000,2.000100,0.001833,4.750000
2001-11-19,7.922000,2.000352,0.001833,4.750000
2001-11-20,7.912500,1.999153,0.001833,4.750000
2001-11-21,7.894000,1.996812,0.001833,4.750000
2001-11-22,7.883000,1.995417,0.001833,4.750000
2001-11-23,7.929000,2.001236,0.001833,4.750000
2001-11-24,7.929000,2.001236,0.001833,4.750000
2001-11-25,7.929000,2.001236,0.001833,4.750000
2001-11-26,7.949500,2.003818,0.001833,4.750000
2001-11-27,7.941000,2.002748,0.001833,4.750000
2001-11-28,7.941500,2.002811,0.001833,4.750000
2001-11-29,7.948000,2.003629,0.001833,4.750000
2001-11-30,7.951000,2.004006,0.001833,4.750000
2001-12-01,7.951000,2.006089,-0.002082,4.750000
2001-12-02,7.951000,2.006089,-0.002082,4.750000
2001-12-03,8.001500,2.012420,-0.002082,4.750000
2001-12-04,7.966500,2.008036,-0.002082,4.750000
2001-12-05,8.000000,2.012233,-0.002082,4.750000
2001-12-06,7.976000,2.009228,-0.002082,4.750000
2001-12-07,7.977000,2.009354,-0.002082,4.750000
2001-12-08,7.977000,2.009354,-0.002082,4.750000
2001-12-09,7.977000,2.009354,-0.002082,4.750000
2001-12-10,7.989500,2.010919,-0.002082,4.750000
2001-12-11,8.002000,2.012483,-0.002082,4.750000
2001-12-12,8.006500,2.013045,-0.002082,4.750000
2001-12-13,8.023500,2.015166,-0.002082,4.250000
2001-12-14,8.028000,2.015727,-0.002082,4.250000
2001-12-15,8.028000,2.015727,-0.002082,4.250000
2001-12-16,8.028000,2.015727,-0.002082,4.250000
2001-12-17,8.037000,2.016847,-0.002082,4.250000
2001-12-18,7.993500,2.011420,-0.002082,4.250000
2001-12-19,7.980500,2.009792,-0.002082,4.250000
2001-12-20,7.984000,2.010231,-0.002082,4.250000
2001-12-21,7.987000,2.010606,-0.002082,4.250000
2001-12-22,7.987000,2.010606,-0.002082,4.250000
2001-12-23,7.987000,2.010606,-0.002082,4.250000
2001-12-24,8.010000,2.013482,-0.002082,4.250000
2001-12-25,8.010000,2.013482,-0.002082,4.250000
2001-12-26,8.010000,2.013482,-0.002082,4.250000
2001-12-27,7.961000,2.007346,-0.002082,4.250000
2001-12-28,7.951500,2.006152,-0.002082,4.250000
2001-12-29,7.951500,2.006152,-0.002082,4.250000
2001-12-30,7.951500,2.006152,-0.002082,4.250000
2001-12-31,7.973500,2.008915,-0.002082,4.250000
2002-01-01,7.973500,2.014833,-0.005919,4.250000
2002-01-02,8.011500,2.019588,-0.005919,4.250000
2002-01-03,8.010500,2.019463,-0.005919,4.250000
2002-01-04,7.986500,2.016462,-0.005919,4.250000
2002-01-05,7.986500,2.016462,-0.005919,4.250000
2002-01-06,7.986500,2.016462,-0.005919,4.250000
2002-01-07,7.975000,2.015021,-0.005919,4.250000
2002-01-08,7.958500,2.012950,-0.005919,4.250000
2002-01-09,7.947500,2.011567,-0.005919,4.250000
2002-01-10,7.951000,2.012007,-0.005919,4.250000
2002-01-11,7.952000,2.012133,-0.005919,4.250000
2002-01-12,7.952000,2.012133,-0.005919,4.250000
2002-01-13,7.952000,2.012133,-0.005919,4.250000
2002-01-14,7.944000,2.011127,-0.005919,4.250000
2002-01-15,7.949500,2.011819,-0.005919,4.250000
2002-01-16,7.912000,2.007090,-0.005919,4.250000
2002-01-17,7.901000,2.005699,-0.005919,4.250000
2002-01-18,7.910500,2.006901,-0.005919,4.250000
2002-01-19,7.910500,2.006901,-0.005919,4.250000
2002-01-20,7.910500,2.006901,-0.005919,4.250000
2002-01-21,7.914000,2.007343,-0.005919,4.250000
2002-01-22,7.903000,2.005952,-0.005919,4.250000
2002-01-23,7.922500,2.008417,-0.005919,4.250000
2002-01-24,7.876000,2.002530,-0.005919,4.250000
2002-01-25,7.857000,2.000115,-0.005919,4.250000
2002-01-26,7.857000,2.000115,-0.005919,4.250000
2002-01-27,7.857000,2.000115,-0.005919,4.250000
2002-01-28,7.839500,1.997885,-0.005919,4.250000
2002-01-29,7.840500,1.998012,-0.005919,4.250000
2002-01-30,7.853500,1.999669,-0.005919,4.250000
2002-01-31,7.841000,1.998076,-0.005919,4.250000
2002-02-01,7.840500,1.996082,0.001930,4.250000
2002-02-02,7.840500,1.996082,0.001930,4.250000
2002-02-03,7.840500,1.996082,0.001930,4.250000
2002-02-04,7.837500,1.995700,0.001930,4.250000
2002-02-05,7.855000,1.997930,0.001930,4.250000
2002-02-06,7.829000,1.994614,0.001930,4.250000
2002-02-07,7.802000,1.991160,0.001930,4.250000
2002-02-08,7.831500,1.994934,0.001930,4.250000
2002-02-09,7.831500,1.994934,0.001930,4.250000
2002-02-10,7.831500,1.994934,0.001930,4.250000
2002-02-11,7.836000,1.995508,0.001930,4.250000
2002-02-12,7.832000,1.994998,0.001930,4.250000
2002-02-13,7.827000,1.994359,0.001930,4.250000
2002-02-14,7.779500,1.988272,0.001930,4.250000
2002-02-15,7.764000,1.986277,0.001930,4.250000
2002-02-16,7.764000,1.986277,0.001930,4.250000
2002-02-17,7.764000,1.986277,0.001930,4.250000
2002-02-18,7.747500,1.984150,0.001930,4.250000
2002-02-19,7.748500,1.984279,0.001930,4.250000
2002-02-20,7.763500,1.986213,0.001930,4.250000
2002-02-21,7.737500,1.982858,0.001930,4.250000
2002-02-22,7.762000,1.986020,0.001930,4.250000
2002-02-23,7.762000,1.986020,0.001930,4.250000
2002-02-24,7.762000,1.986020,0.001930,4.250000
2002-02-25,7.753000,1.984860,0.001930,4.250000
2002-02-26,7.735000,1.982535,0.001930,4.250000
2002-02-27,7.713000,1.979687,0.001930,4.250000
2002-02-28,7.712000,1.979557,0.001930,4.250000
2002-03-01,7.706000,1.978534,0.000244,4.250000
2002-03-02,7.706000,1.978534,0.000244,4.250000
2002-03-03,7.706000,1.978534,0.000244,4.250000
2002-03-04,7.691500,1.976651,0.000244,4.250000
2002-03-05,7.688500,1.976261,0.000244,4.250000
2002-03-06,7.706500,1.978599,0.000244,4.250000
2002-03-07,7.712000,1.979313,0.000244,4.250000
2002-03-08,7.720000,1.980350,0.000244,4.250000
2002-03-09,7.720000,1.980350,0.000244,4.250000
2002-03-10,7.720000,1.980350,0.000244,4.250000
2002-03-11,7.726000,1.981126,0.000244,4.250000
2002-03-12,7.716500,1.979896,0.000244,4.250000
2002-03-13,7.745500,1.983647,0.000244,4.250000
2002-03-14,7.764500,1.986097,0.000244,4.250000
2002-03-15,7.767500,1.986484,0.000244,4.250000
2002-03-16,7.767500,1.986484,0.000244,4.250000
2002-03-17,7.767500,1.986484,0.000244,4.250000
2002-03-18,7.748500,1.984034,0.000244,4.250000
2002-03-19,7.739500,1.982872,0.000244,4.250000
2002-03-20,7.715500,1.979766,0.000244,4.250000
2002-03-21,7.699000,1.977626,0.000244,4.250000
2002-03-22,7.693000,1.976846,0.000244,4.250000
2002-03-23,7.693000,1.976846,0.000244,4.250000
2002-03-24,7.693000,1.976846,0.000244,4.250000
2002-03-25,7.702500,1.978080,0.000244,4.250000
2002-03-26,7.709000,1.978924,0.000244,4.250000
2002-03-27,7.712000,1.979313,0.000244,4.250000
2002-03-28,7.712000,1.979313,0.000244,4.250000
2002-03-29,7.712000,1.979313,0.000244,4.250000
2002-03-30,7.712000,1.979313,0.000244,4.250000
2002-03-31,7.712000,1.979313,0.000244,4.250000
2002-04-01,7.712000,1.983722,-0.004409,4.250000
2002-04-02,7.696500,1.981710,-0.004409,4.250000
2002-04-03,7.667500,1.977935,-0.004409,4.250000
2002-04-04,7.645500,1.975061,-0.004409,4.250000
2002-04-05,7.646000,1.975127,-0.004409,4.250000
2002-04-06,7.646000,1.975127,-0.004409,4.250000
2002-04-07,7.646000,1.975127,-0.004409,4.250000
2002-04-08,7.632000,1.973294,-0.004409,4.250000
2002-04-09,7.634000,1.973556,-0.004409,4.250000
2002-04-10,7.641000,1.974473,-0.004409,4.250000
2002-04-11,7.623000,1.972114,-0.004409,4.250000
2002-04-12,7.623500,1.972180,-0.004409,4.250000
2002-04-13,7.623500,1.972180,-0.004409,4.250000
2002-04-14,7.623500,1.972180,-0.004409,4.250000
2002-04-15,7.614000,1.970933,-0.004409,4.250000
2002-04-16,7.633000,1.973425,-0.004409,4.250000
2002-04-17,7.637500,1.974014,-0.004409,4.250000
2002-04-18,7.634000,1.973556,-0.004409,4.250000
2002-04-19,7.604000,1.969618,-0.004409,4.250000
2002-04-20,7.604000,1.969618,-0.004409,4.250000
2002-04-21,7.604000,1.969618,-0.004409,4.250000
2002-04-22,7.609500,1.970342,-0.004409,4.250000
2002-04-23,7.592500,1.968105,-0.004409,4.250000
2002-04-24,7.623500,1.972180,-0.004409,4.250000
2002-04-25,7.585000,1.967117,-0.004409,4.250000
2002-04-26,7.574500,1.965731,-0.004409,4.250000
2002-04-27,7.574500,1.965731,-0.004409,4.250000
2002-04-28,7.574500,1.965731,-0.004409,4.250000
2002-04-29,7.574500,1.965731,-0.004409,4.250000
2002-04-30,7.573000,1.965533,-0.004409,4.250000
2002-05-01,7.573000,1.963869,0.001665,4.250000
2002-05-02,7.557000,1.961754,0.001665,4.250000
2002-05-03,7.564500,1.962746,0.001665,4.250000
2002-05-04,7.564500,1.962746,0.001665,4.250000
2002-05-05,7.564500,1.962746,0.001665,4.250000
2002-05-06,7.587000,1.965716,0.001665,4.250000
2002-05-07,7.623000,1.970449,0.001665,4.250000
2002-05-08,7.581500,1.964991,0.001665,4.250000
2002-05-09,7.581500,1.964991,0.001665,4.250000
2002-05-10,7.564500,1.962746,0.001665,4.250000
2002-05-11,7.564500,1.962746,0.001665,4.250000
2002-05-12,7.564500,1.962746,0.001665,4.250000
2002-05-13,7.548000,1.960562,0.001665,4.250000
2002-05-14,7.547500,1.960496,0.001665,4.250000
2002-05-15,7.536000,1.958971,0.001665,4.250000
2002-05-16,7.541000,1.959634,0.001665,4.250000
2002-05-17,7.541000,1.959634,0.001665,4.250000
2002-05-18,7.541000,1.959634,0.001665,4.250000
2002-05-19,7.541000,1.959634,0.001665,4.250000
2002-05-20,7.541000,1.959634,0.001665,4.250000
2002-05-21,7.536000,1.958971,0.001665,4.250000
2002-05-22,7.505000,1.954849,0.001665,4.250000
2002-05-23,7.483000,1.951913,0.001665,4.250000
2002-05-24,7.443500,1.946621,0.001665,4.250000
2002-05-25,7.443500,1.946621,0.001665,4.250000
2002-05-26,7.443500,1.946621,0.001665,4.250000
2002-05-27,7.440000,1.946150,0.001665,4.250000
2002-05-28,7.404000,1.941300,0.001665,4.250000
2002-05-29,7.406000,1.941570,0.001665,4.250000
2002-05-30,7.434000,1.945344,0.001665,4.250000
2002-05-31,7.478000,1.951245,0.001665,4.250000
2002-06-01,7.478000,1.950743,0.000502,4.250000
2002-06-02,7.478000,1.950743,0.000502,4.250000
2002-06-03,7.438500,1.945447,0.000502,4.250000
2002-06-04,7.443500,1.946119,0.000502,4.250000
2002-06-05,7.403500,1.940730,0.000502,4.250000
2002-06-06,7.389000,1.938770,0.000502,4.250000
2002-06-07,7.443000,1.946051,0.000502,4.250000
2002-06-08,7.443000,1.946051,0.000502,4.250000
2002-06-09,7.443000,1.946051,0.000502,4.250000
2002-06-10,7.425500,1.943698,0.000502,4.250000
2002-06-11,7.424000,1.943495,0.000502,4.250000
2002-06-12,7.413000,1.942013,0.000502,4.250000
2002-06-13,7.423000,1.943361,0.000502,4.250000
2002-06-14,7.415500,1.942350,0.000502,4.250000
2002-06-15,7.415500,1.942350,0.000502,4.250000
2002-06-16,7.415500,1.942350,0.000502,4.250000
2002-06-17,7.415000,1.942282,0.000502,4.250000
2002-06-18,7.421000,1.943091,0.000502,4.250000
2002-06-19,7.376000,1.937009,0.000502,4.250000
2002-06-20,7.350500,1.933546,0.000502,4.250000
2002-06-21,7.376000,1.937009,0.000502,4.250000
2002-06-22,7.376000,1.937009,0.000502,4.250000
2002-06-23,7.376000,1.937009,0.000502,4.250000
2002-06-24,7.400500,1.940325,0.000502,4.250000
2002-06-25,7.345000,1.932797,0.000502,4.250000
2002-06-26,7.365000,1.935517,0.000502,4.250000
2002-06-27,7.398000,1.939987,0.000502,4.250000
2002-06-28,7.430500,1.944371,0.000502,4.250000
2002-06-29,7.430500,1.944371,0.000502,4.250000
2002-06-30,7.430500,1.944371,0.000502,4.250000
2002-07-01,7.414000,1.943507,-0.001359,4.250000
2002-07-02,7.353500,1.935313,-0.001359,4.250000
2002-07-03,7.341500,1.933680,-0.001359,4.250000
2002-07-04,7.322500,1.931089,-0.001359,4.750000
2002-07-05,7.307000,1.928970,-0.001359,4.750000
2002-07-06,7.307000,1.928970,-0.001359,4.750000
2002-07-07,7.307000,1.928970,-0.001359,4.750000
2002-07-08,7.305000,1.928696,-0.001359,4.750000
2002-07-09,7.309500,1.929312,-0.001359,4.750000
2002-07-10,7.296000,1.927463,-0.001359,4.750000
2002-07-11,7.285000,1.925954,-0.001359,4.750000
2002-07-12,7.329000,1.931976,-0.001359,4.750000
2002-07-13,7.329000,1.931976,-0.001359,4.750000
2002-07-14,7.329000,1.931976,-0.001359,4.750000
2002-07-15,7.357000,1.935789,-0.001359,4.750000
2002-07-16,7.372500,1.937894,-0.001359,4.750000
2002-07-17,7.377500,1.938572,-0.001359,4.750000
2002-07-18,7.381000,1.939046,-0.001359,4.750000
2002-07-19,7.438000,1.946739,-0.001359,4.750000
2002-07-20,7.438000,1.946739,-0.001359,4.750000
2002-07-21,7.438000,1.946739,-0.001359,4.750000
2002-07-22,7.482000,1.952637,-0.001359,4.750000
2002-07-23,7.548000,1.961420,-0.001359,4.750000
2002-07-24,7.548500,1.961486,-0.001359,4.750000
2002-07-25,7.547000,1.961287,-0.001359,4.750000
2002-07-26,7.563000,1.963405,-0.001359,4.750000
2002-07-27,7.563000,1.963405,-0.001359,4.750000
2002-07-28,7.563000,1.963405,-0.001359,4.750000
2002-07-29,7.505000,1.955706,-0.001359,4.750000
2002-07-30,7.505000,1.955706,-0.001359,4.750000
2002-07-31,7.427000,1.945259,-0.001359,4.750000
2002-08-01,7.449000,1.953590,-0.005373,4.750000
2002-08-02,7.507500,1.961412,-0.005373,4.750000
2002-08-03,7.507500,1.961412,-0.005373,4.750000
2002-08-04,7.507500,1.961412,-0.005373,4.750000
2002-08-05,7.528000,1.964139,-0.005373,4.750000
2002-08-06,7.500000,1.960413,-0.005373,4.750000
2002-08-07,7.508000,1.961479,-0.005373,4.750000
2002-08-08,7.478000,1.957475,-0.005373,4.750000
2002-08-09,7.463500,1.955534,-0.005373,4.750000
2002-08-10,7.463500,1.955534,-0.005373,4.750000
2002-08-11,7.463500,1.955534,-0.005373,4.750000
2002-08-12,7.466000,1.955869,-0.005373,4.750000
2002-08-13,7.449500,1.953657,-0.005373,4.750000
2002-08-14,7.448000,1.953455,-0.005373,4.750000
2002-08-15,7.429000,1.950901,-0.005373,4.750000
2002-08-16,7.374000,1.943470,-0.005373,4.750000
2002-08-17,7.374000,1.943470,-0.005373,4.750000
2002-08-18,7.374000,1.943470,-0.005373,4.750000
2002-08-19,7.382000,1.944555,-0.005373,4.750000
2002-08-20,7.355000,1.940890,-0.005373,4.750000
2002-08-21,7.357500,1.941230,-0.005373,4.750000
2002-08-22,7.396000,1.946449,-0.005373,4.750000
2002-08-23,7.406500,1.947868,-0.005373,4.750000
2002-08-24,7.406500,1.947868,-0.005373,4.750000
2002-08-25,7.406500,1.947868,-0.005373,4.750000
2002-08-26,7.389500,1.945570,-0.005373,4.750000
2002-08-27,7.380500,1.944351,-0.005373,4.750000
2002-08-28,7.381000,1.944419,-0.005373,4.750000
2002-08-29,7.394500,1.946246,-0.005373,4.750000
2002-08-30,7.381500,1.944487,-0.005373,4.750000
2002-08-31,7.381500,1.944487,-0.005373,4.750000
2002-09-01,7.381500,1.942250,0.002237,4.750000
2002-09-02,7.392500,1.943739,0.002237,4.750000
2002-09-03,7.437500,1.949808,0.002237,4.750000
